"";"UniqueID";"echantillon";"num";"NirsID";"geno";"grappe";"baie";"doy";"grappebaie";"Grappe";"date_sp";"DateDOY";"pred";"cépage";"Id";"Notes";"sugar_cal";"Berry";"genoID";"IdBerry";"glucose";"fructose";"somme_GF";"rapport_GF";"malate";"tartrate";"shikimate";"rapport_MT";"poids_baie"
"545";"grappe11.1.29.07.22_2784";"grappe11.1.29.07.22";2784;"Mourvèdre-grappe11-1-210-2784";"Mourvedre";"grappe11";"1";"210";"grappe11-1";"grappe11";"29.07.22";210;"V";"Mourvèdre";"grappe11-1.sam";NA;866,224335594474;"1";"Mourvèdre-grappe11-1";"grappe11-1";490,266364933772;375,957970660703;871,363390888312;1,4237223753431;191,938627659657;210,32202048561;800,97436594868;0,759085211636182;1,02217463317209
"546";"grappe11.10.27.07.22_2709";"grappe11.10.27.07.22";2709;"Mourvèdre-grappe11-10-208-2709";"Mourvedre";"grappe11";"10";"208";"grappe11-10";"grappe11";"27.07.22";208;"NV";"Mourvèdre";"grappe11-10.sam";NA;273,206206459767;"10";"Mourvèdre-grappe11-10";"grappe11-10";162,891178291354;110,315028168413;262,837023336567;1,82117798258225;217,776856373535;204,220821901498;783,406956016862;1,14404383604827;0,982559082192632
"547";"grappe11.11.27.07.22_2735";"grappe11.11.27.07.22";2735;"Mourvèdre-grappe11-11-208-2735";"Mourvedre";"grappe11";"11";"208";"grappe11-11";"grappe11";"27.07.22";208;"NV";"Mourvèdre";"grappe11-11.sam";NA;229,996340388842;"11";"Mourvèdre-grappe11-11";"grappe11-11";98,8046693954129;131,191670993429;320,804907567807;2,12632737915728;250,215302419144;209,341044828762;763,036026997603;1,27185173431621;1,04933039751736
"548";"grappe11.2.01.08.22_2757";"grappe11.2.01.08.22";2757;"Mourvèdre-grappe11-2-213-2757";"Mourvedre";"grappe11";"2";"213";"grappe11-2";"grappe11";"01.08.22";213;"V";"Mourvèdre";"grappe11-2.sam";NA;742,968908928348;"2";"Mourvèdre-grappe11-2";"grappe11-2";446,388085116268;296,58082381208;681,269060523731;1,23863402363666;93,4348652991525;174,492094945444;940,773511841888;0,161366324134566;1,30951981850167
"550";"grappe11.2.03.08.22_2737";"grappe11.2.03.08.22";2737;"Mourvèdre-grappe11-2-215-2737";"Mourvedre";"grappe11";"2";"215";"grappe11-2";"grappe11";"03.08.22";215;"V";"Mourvèdre";"grappe11-2.sam";NA;829,631147849303;"2";"Mourvèdre-grappe11-2";"grappe11-2";469,154415359946;360,476732489358;689,656196161509;1,40710108310338;127,740883448586;183,60436058578;800,922129516698;0,678173825709145;1,08504926666408
"552";"grappe11.2.05.08.22_2807";"grappe11.2.05.08.22";2807;"Mourvèdre-grappe11-2-217-2807";"Mourvedre";"grappe11";"2";"217";"grappe11-2";"grappe11";"05.08.22";217;"V";"Mourvèdre";"grappe11-2.sam";NA;1194,3604056875;"2";"Mourvèdre-grappe11-2";"grappe11-2";702,588102439175;491,772303248324;925,444997003786;1,35559038398281;84,0318773022786;187,975144294767;1147,30722356459;-0,143759992768796;1,2212004832451
"553";"grappe11.2.08.07.22_2792";"grappe11.2.08.07.22";2792;"Mourvèdre-grappe11-2-189-2792";"Mourvedre";"grappe11";"2";"189";"grappe11-2";"grappe11";"08.07.22";189;"NV";"Mourvèdre";"grappe11-2.sam";NA;71,9185768518734;"2";"Mourvèdre-grappe11-2";"grappe11-2";-23,5868479489527;95,5054248008261;208,06506462283;2,38389476429625;305,322817978567;224,247214711529;1004,6681804199;1,46706928330868;1,07566995813803
"555";"grappe11.2.11.07.22_2754";"grappe11.2.11.07.22";2754;"Mourvèdre-grappe11-2-192-2754";"Mourvedre";"grappe11";"2";"192";"grappe11-2";"grappe11";"11.07.22";192;"NV";"Mourvèdre";"grappe11-2.sam";NA;148,492933596485;"2";"Mourvèdre-grappe11-2";"grappe11-2";25,2393554569003;123,253578139585;307,010201377424;1,92755220913431;274,485596779881;228,299961379753;991,89856610874;1,20101239908723;1,03408360449243
"557";"grappe11.2.12.08.22_2772";"grappe11.2.12.08.22";2772;"Mourvèdre-grappe11-2-224-2772";"Mourvedre";"grappe11";"2";"224";"grappe11-2";"grappe11";"12.08.22";224;"V";"Mourvèdre";"grappe11-2.sam";NA;939,568805636734;"2";"Mourvèdre-grappe11-2";"grappe11-2";539,272011211242;400,296794425492;852,750191796347;1,30987086451307;137,018728749176;182,949200529406;712,737728749426;0,461504661807741;1,44725199844551
"558";"grappe11.2.13.07.22_2835";"grappe11.2.13.07.22";2835;"Mourvèdre-grappe11-2-194-2835";"Mourvedre";"grappe11";"2";"194";"grappe11-2";"grappe11";"13.07.22";194;"NV";"Mourvèdre";"grappe11-2.sam";NA;0;"2";"Mourvèdre-grappe11-2";"grappe11-2";-46,8858072355882;41,7024244210601;98,3554665248881;2,1179193236234;285,218193063822;226,644560159197;1492,21785998205;1,09520562382478;0,975377715479924
"559";"grappe11.2.15.07.22_2827";"grappe11.2.15.07.22";2827;"Mourvèdre-grappe11-2-196-2827";"Mourvedre";"grappe11";"2";"196";"grappe11-2";"grappe11";"15.07.22";196;"NV";"Mourvèdre";"grappe11-2.sam";NA;0;"2";"Mourvèdre-grappe11-2";"grappe11-2";-154,462834900958;45,3647186293775;87,2187025116147;2,13870973482448;294,718798220096;232,172606724127;1246,9730257944;1,23522134535843;1,05691254320117
"560";"grappe11.2.17.08.22_2839";"grappe11.2.17.08.22";2839;"Mourvèdre-grappe11-2-229-2839";"Mourvedre";"grappe11";"2";"229";"grappe11-2";"grappe11";"17.08.22";229;"V";"Mourvèdre";"grappe11-2.sam";NA;992,765285477475;"2";"Mourvèdre-grappe11-2";"grappe11-2";574,490578342328;418,274707135148;673,365045510517;0,930553006885139;46,7548440204149;174,363513413631;-160,819523213501;0,373697230373346;1,2332545103103
"561";"grappe11.2.18.07.22_2734";"grappe11.2.18.07.22";2734;"Mourvèdre-grappe11-2-199-2734";"Mourvedre";"grappe11";"2";"199";"grappe11-2";"grappe11";"18.07.22";199;"NV";"Mourvèdre";"grappe11-2.sam";NA;160,789651318237;"2";"Mourvèdre-grappe11-2";"grappe11-2";19,8692353610471;140,92041595719;278,992899618195;1,83083123775255;305,902486946627;214,962322608964;989,243510526537;1,67600537072092;1,09100718933179
"564";"grappe11.2.19.08.22_2821";"grappe11.2.19.08.22";2821;"Mourvèdre-grappe11-2-231-2821";"Mourvedre";"grappe11";"2";"231";"grappe11-2";"grappe11";"19.08.22";231;"V";"Mourvèdre";"grappe11-2.sam";NA;1089,74925570002;"2";"Mourvèdre-grappe11-2";"grappe11-2";715,677581586745;374,071674113278;917,841007248643;1,20877155634745;29,9879728915746;185,481011543509;572,261732481762;-0,247983009081872;1,11359571593872
"565";"grappe11.2.20.07.22_2719";"grappe11.2.20.07.22";2719;"Mourvèdre-grappe11-2-201-2719";"Mourvedre";"grappe11";"2";"201";"grappe11-2";"grappe11";"20.07.22";201;"NV";"Mourvèdre";"grappe11-2.sam";NA;302,130773445561;"2";"Mourvèdre-grappe11-2";"grappe11-2";237,655560618559;64,4752128270023;141,649446704018;1,87279236593219;171,040615716373;220,783094390425;1332,73157260226;0,538902256062585;0,960870835318003
"566";"grappe11.2.22.07.22_2766";"grappe11.2.22.07.22";2766;"Mourvèdre-grappe11-2-203-2766";"Mourvedre";"grappe11";"2";"203";"grappe11-2";"grappe11";"22.07.22";203;"NV";"Mourvèdre";"grappe11-2.sam";NA;312,696169352993;"2";"Mourvèdre-grappe11-2";"grappe11-2";182,561859182906;130,134310170087;269,229099188803;1,87121034623695;174,191794232691;207,808940163085;508,096847595109;0,381817509559643;1,18680921736296
"569";"grappe11.2.25.07.22_2725";"grappe11.2.25.07.22";2725;"Mourvèdre-grappe11-2-206-2725";"Mourvedre";"grappe11";"2";"206";"grappe11-2";"grappe11";"25.07.22";206;"V";"Mourvèdre";"grappe11-2.sam";NA;461,617793244962;"2";"Mourvèdre-grappe11-2";"grappe11-2";266,409185160997;195,208608083965;476,847128727724;1,33681029949296;223,161416262338;195,462921479254;1170,50731406169;0,868402387925454;1,12030530952509
"572";"grappe11.2.29.07.22_2815";"grappe11.2.29.07.22";2815;"Mourvèdre-grappe11-2-210-2815";"Mourvedre";"grappe11";"2";"210";"grappe11-2";"grappe11";"29.07.22";210;"V";"Mourvèdre";"grappe11-2.sam";NA;663,567318359612;"2";"Mourvèdre-grappe11-2";"grappe11-2";361,289068893045;302,278249466566;639,102558705646;1,4589471024047;192,808141565439;180,495693589617;832,085529610267;1,05660843690695;1,42711474191584
"573";"grappe11.3.01.08.22_2721";"grappe11.3.01.08.22";2721;"Mourvèdre-grappe11-3-213-2721";"Mourvedre";"grappe11";"3";"213";"grappe11-3";"grappe11";"01.08.22";213;"V";"Mourvèdre";"grappe11-3.sam";NA;535,920824774656;"3";"Mourvèdre-grappe11-3";"grappe11-3";329,660923813755;206,2599009609;595,580990617372;1,65031393654296;119,713169273351;184,378180129615;1032,51027413606;0,681603138927193;1,08859464622234
"574";"grappe11.3.03.08.22_2749";"grappe11.3.03.08.22";2749;"Mourvèdre-grappe11-3-215-2749";"Mourvedre";"grappe11";"3";"215";"grappe11-3";"grappe11";"03.08.22";215;"V";"Mourvèdre";"grappe11-3.sam";NA;670,833739296121;"3";"Mourvèdre-grappe11-3";"grappe11-3";384,560598886698;286,273140409423;580,480255434041;1,66299842099639;157,788507754924;196,793005122017;803,950460823793;0,843099434220508;0,933552132890604
"576";"grappe11.3.05.08.22_2794";"grappe11.3.05.08.22";2794;"Mourvèdre-grappe11-3-217-2794";"Mourvedre";"grappe11";"3";"217";"grappe11-3";"grappe11";"05.08.22";217;"NV";"Mourvèdre";"grappe11-3.sam";NA;1099,24285981877;"3";"Mourvèdre-grappe11-3";"grappe11-3";638,322229465452;460,920630353319;782,527908812008;1,75250096849355;102,54577345505;191,197084576125;1161,54380887304;0,146751782375386;1,11677788241917
"577";"grappe11.3.08.07.22_2777";"grappe11.3.08.07.22";2777;"Mourvèdre-grappe11-3-189-2777";"Mourvedre";"grappe11";"3";"189";"grappe11-3";"grappe11";"08.07.22";189;"NV";"Mourvèdre";"grappe11-3.sam";NA;0;"3";"Mourvèdre-grappe11-3";"grappe11-3";-115,875156540901;74,6842562036143;205,708886042028;2,61835344621154;367,717758932316;230,061050984706;874,942243747366;1,72114692531821;1,01669471194594
"578";"grappe11.3.08.08.22_2696";"grappe11.3.08.08.22";2696;"Mourvèdre-grappe11-3-220-2696";"Mourvedre";"grappe11";"3";"220";"grappe11-3";"grappe11";"08.08.22";220;"V";"Mourvèdre";"grappe11-3.sam";NA;713,631867270052;"3";"Mourvèdre-grappe11-3";"grappe11-3";412,226983474349;301,404883795703;623,237237506954;1,45290469374475;157,641053993749;187,204214946278;781,961790855214;0,742918421048812;1,1188934632358
"581";"grappe11.3.11.07.22_2740";"grappe11.3.11.07.22";2740;"Mourvèdre-grappe11-3-192-2740";"Mourvedre";"grappe11";"3";"192";"grappe11-3";"grappe11";"11.07.22";192;"NV";"Mourvèdre";"grappe11-3.sam";NA;33,1096869704216;"3";"Mourvèdre-grappe11-3";"grappe11-3";-66,2867473547882;99,3964343252098;218,936448211554;2,30543008441715;359,520735322053;231,509185235191;882,910289024502;1,63069710757064;1,00843334006029
"583";"grappe11.3.12.08.22_2810";"grappe11.3.12.08.22";2810;"Mourvèdre-grappe11-3-224-2810";"Mourvedre";"grappe11";"3";"224";"grappe11-3";"grappe11";"12.08.22";224;"V";"Mourvèdre";"grappe11-3.sam";NA;1170,38119548701;"3";"Mourvèdre-grappe11-3";"grappe11-3";667,1454172104;503,235778276607;1001,31795545483;1,22120420761233;114,457645018763;193,873564867956;604,165476882854;0,370603258193445;1,27560227774892
"584";"grappe11.3.13.07.22_2824";"grappe11.3.13.07.22";2824;"Mourvèdre-grappe11-3-194-2824";"Mourvedre";"grappe11";"3";"194";"grappe11-3";"grappe11";"13.07.22";194;"NV";"Mourvèdre";"grappe11-3.sam";NA;0;"3";"Mourvèdre-grappe11-3";"grappe11-3";-181,961053600264;18,89567696226;55,4541515528657;2,65228947223728;372,348641040109;235,745378524644;1184,16337976633;1,49729738644067;0,945422163992885
"585";"grappe11.3.15.07.22_2828";"grappe11.3.15.07.22";2828;"Mourvèdre-grappe11-3-196-2828";"Mourvedre";"grappe11";"3";"196";"grappe11-3";"grappe11";"15.07.22";196;"NV";"Mourvèdre";"grappe11-3.sam";NA;0;"3";"Mourvèdre-grappe11-3";"grappe11-3";-231,648861707018;32,0642490485922;114,814591207916;2,66150357174532;395,438344299808;241,353877561866;1128,09198719714;1,55727595458755;1,00601780762074
"586";"grappe11.3.17.08.22_2823";"grappe11.3.17.08.22";2823;"Mourvèdre-grappe11-3-229-2823";"Mourvedre";"grappe11";"3";"229";"grappe11-3";"grappe11";"17.08.22";229;"V";"Mourvèdre";"grappe11-3.sam";NA;1177,30084863643;"3";"Mourvèdre-grappe11-3";"grappe11-3";642,201808173957;535,099040462475;1069,00557430227;1,12767081014429;107,347154606102;194,104574876007;-28,7838760714408;0,440657821898152;1,071271324759
"587";"grappe11.3.18.07.22_2720";"grappe11.3.18.07.22";2720;"Mourvèdre-grappe11-3-199-2720";"Mourvedre";"grappe11";"3";"199";"grappe11-3";"grappe11";"18.07.22";199;"NV";"Mourvèdre";"grappe11-3.sam";NA;143,008221544315;"3";"Mourvèdre-grappe11-3";"grappe11-3";-6,04441679002628;149,052638334342;311,76769131909;2,14581567842433;392,51150293545;224,108436891235;966,352274652583;1,74684795570231;1,07117075721276
"590";"grappe11.3.19.08.22_2822";"grappe11.3.19.08.22";2822;"Mourvèdre-grappe11-3-231-2822";"Mourvedre";"grappe11";"3";"231";"grappe11-3";"grappe11";"19.08.22";231;"V";"Mourvèdre";"grappe11-3.sam";NA;1349,4377998078;"3";"Mourvèdre-grappe11-3";"grappe11-3";824,96441827434;524,47338153346;1254,66476501406;1,44111673190547;42,7924113537363;190,691376201198;507,991517223568;0,151878786806542;1,1295237969271
"591";"grappe11.3.20.07.22_2744";"grappe11.3.20.07.22";2744;"Mourvèdre-grappe11-3-201-2744";"Mourvedre";"grappe11";"3";"201";"grappe11-3";"grappe11";"20.07.22";201;"NV";"Mourvèdre";"grappe11-3.sam";NA;237,652549176554;"3";"Mourvèdre-grappe11-3";"grappe11-3";158,704462968257;78,9480862082969;151,238383723065;2,38212039784116;277,760185665504;233,291584831453;1181,07110156103;0,957282544293972;0,870285315681728
"592";"grappe11.3.22.07.22_2752";"grappe11.3.22.07.22";2752;"Mourvèdre-grappe11-3-203-2752";"Mourvedre";"grappe11";"3";"203";"grappe11-3";"grappe11";"22.07.22";203;"NV";"Mourvèdre";"grappe11-3.sam";NA;113,704422472788;"3";"Mourvèdre-grappe11-3";"grappe11-3";62,4445280891408;51,259894383647;115,740832795074;2,23034148225157;255,467512496358;227,778763103492;876,939280606125;0,820832501434995;0,971403396458316
"594";"grappe11.3.24.08.22_2804";"grappe11.3.24.08.22";2804;"Mourvèdre-grappe11-3-236-2804";"Mourvedre";"grappe11";"3";"236";"grappe11-3";"grappe11";"24.08.22";236;"V";"Mourvèdre";"grappe11-3.sam";NA;1188,85686975735;"3";"Mourvèdre-grappe11-3";"grappe11-3";690,083023628667;498,773846128685;1056,97741394593;1,00758365516376;45,7714915414695;199,00421075984;327,35596426284;0,0752467193617689;0,870708894386588
"595";"grappe11.3.25.07.22_2710";"grappe11.3.25.07.22";2710;"Mourvèdre-grappe11-3-206-2710";"Mourvedre";"grappe11";"3";"206";"grappe11-3";"grappe11";"25.07.22";206;"NV";"Mourvèdre";"grappe11-3.sam";NA;268,144623806048;"3";"Mourvèdre-grappe11-3";"grappe11-3";80,3417805278576;187,80284327819;429,455425975694;1,99003496314033;351,364181058241;222,353069028788;963,146928254989;1,31677202466145;1,01768831516548
"598";"grappe11.3.29.07.22_2826";"grappe11.3.29.07.22";2826;"Mourvèdre-grappe11-3-210-2826";"Mourvedre";"grappe11";"3";"210";"grappe11-3";"grappe11";"29.07.22";210;"NV";"Mourvèdre";"grappe11-3.sam";NA;603,080645999843;"3";"Mourvèdre-grappe11-3";"grappe11-3";326,938657974887;276,141988024956;638,502776609964;1,83422424576066;252,861096031522;196,085272109074;805,266058760893;1,030435593187;1,20979706444673
"599";"grappe11.4.01.08.22_2711";"grappe11.4.01.08.22";2711;"Mourvèdre-grappe11-4-213-2711";"Mourvedre";"grappe11";"4";"213";"grappe11-4";"grappe11";"01.08.22";213;"V";"Mourvèdre";"grappe11-4.sam";NA;731,48730401885;"4";"Mourvèdre-grappe11-4";"grappe11-4";414,591169384752;316,896134634097;739,034294343005;1,44626402211369;108,998637430194;185,774065592696;1002,47612919886;0,393394691532147;1,11060062601059
"600";"grappe11.4.03.08.22_2715";"grappe11.4.03.08.22";2715;"Mourvèdre-grappe11-4-215-2715";"Mourvedre";"grappe11";"4";"215";"grappe11-4";"grappe11";"03.08.22";215;"V";"Mourvèdre";"grappe11-4.sam";NA;896,988368401137;"4";"Mourvèdre-grappe11-4";"grappe11-4";497,605019769071;399,383348632066;774,26154440416;1,4490172477064;149,390129153512;201,085958140196;665,623578004329;0,656606561412284;0,865788936874079
"602";"grappe11.4.05.08.22_2809";"grappe11.4.05.08.22";2809;"Mourvèdre-grappe11-4-217-2809";"Mourvedre";"grappe11";"4";"217";"grappe11-4";"grappe11";"05.08.22";217;"V";"Mourvèdre";"grappe11-4.sam";NA;1257,35087760272;"4";"Mourvèdre-grappe11-4";"grappe11-4";680,650605412195;576,700272190528;1052,6504459327;1,60339258254957;83,7046188870764;190,789740356658;801,789308318584;0,14193395197872;1,2682273097846
"603";"grappe11.4.08.07.22_2764";"grappe11.4.08.07.22";2764;"Mourvèdre-grappe11-4-189-2764";"Mourvedre";"grappe11";"4";"189";"grappe11-4";"grappe11";"08.07.22";189;"NV";"Mourvèdre";"grappe11-4.sam";NA;11,1811064248047;"4";"Mourvèdre-grappe11-4";"grappe11-4";-104,11565070373;115,296757128535;280,30820797753;2,58870748297751;300,351845776252;235,802855078315;919,888425818545;1,41618471436116;1,07781179472355
"606";"grappe11.4.10.08.22_2753";"grappe11.4.10.08.22";2753;"Mourvèdre-grappe11-4-222-2753";"Mourvedre";"grappe11";"4";"222";"grappe11-4";"grappe11";"10.08.22";222;"V";"Mourvèdre";"grappe11-4.sam";NA;972,402331932998;"4";"Mourvèdre-grappe11-4";"grappe11-4";540,721551843026;431,680780089972;1059,34481890252;1,68485281901472;115,984101464094;179,672104993527;999,371731348085;0,795886961181859;1,14370216943547
"607";"grappe11.4.11.07.22_2728";"grappe11.4.11.07.22";2728;"Mourvèdre-grappe11-4-192-2728";"Mourvedre";"grappe11";"4";"192";"grappe11-4";"grappe11";"11.07.22";192;"NV";"Mourvèdre";"grappe11-4.sam";NA;75,8768898601469;"4";"Mourvèdre-grappe11-4";"grappe11-4";-34,340140316051;110,217030176198;229,57470389876;2,15070193581895;300,861282609585;227,273123284496;917,236993693911;1,4815994287846;1,10004634780718
"609";"grappe11.4.12.08.22_2797";"grappe11.4.12.08.22";2797;"Mourvèdre-grappe11-4-224-2797";"Mourvedre";"grappe11";"4";"224";"grappe11-4";"grappe11";"12.08.22";224;"V";"Mourvèdre";"grappe11-4.sam";NA;1015,68565465535;"4";"Mourvèdre-grappe11-4";"grappe11-4";556,714772745511;458,970881909838;924,5653789612;1,17261908203117;133,77082376565;201,842616756961;771,308306305092;0,396380748398818;1,2009422736297
"610";"grappe11.4.13.07.22_2825";"grappe11.4.13.07.22";2825;"Mourvèdre-grappe11-4-194-2825";"Mourvedre";"grappe11";"4";"194";"grappe11-4";"grappe11";"13.07.22";194;"NV";"Mourvèdre";"grappe11-4.sam";NA;56,3576379663802;"4";"Mourvèdre-grappe11-4";"grappe11-4";-44,4580451197044;100,815683086085;164,885415206312;2,5215424313106;321,423182948179;239,944081682385;1198,4754967381;1,4112846387259;0,921140475866706
"611";"grappe11.4.15.07.22_2791";"grappe11.4.15.07.22";2791;"Mourvèdre-grappe11-4-196-2791";"Mourvedre";"grappe11";"4";"196";"grappe11-4";"grappe11";"15.07.22";196;"NV";"Mourvèdre";"grappe11-4.sam";NA;0;"4";"Mourvèdre-grappe11-4";"grappe11-4";-174,378485459806;63,9046962736546;171,150317573472;2,51952627338731;327,187979112456;241,934405146803;1203,98850835861;1,40507335063819;0,991484939467386
"612";"grappe11.4.17.08.22_2811";"grappe11.4.17.08.22";2811;"Mourvèdre-grappe11-4-229-2811";"Mourvedre";"grappe11";"4";"229";"grappe11-4";"grappe11";"17.08.22";229;"V";"Mourvèdre";"grappe11-4.sam";NA;927,566390872869;"4";"Mourvèdre-grappe11-4";"grappe11-4";534,09111320836;393,475277664509;812,220963289633;0,950312812490513;73,6312916240443;185,50558939306;-192,394765650498;0,330706648043132;1,11592069456451
"613";"grappe11.4.18.07.22_2738";"grappe11.4.18.07.22";2738;"Mourvèdre-grappe11-4-199-2738";"Mourvedre";"grappe11";"4";"199";"grappe11-4";"grappe11";"18.07.22";199;"NV";"Mourvèdre";"grappe11-4.sam";NA;39,9903174226367;"4";"Mourvèdre-grappe11-4";"grappe11-4";-77,7709256609359;117,761243083573;242,686076250009;2,12637661778761;364,483103002695;225,327667835603;970,570823090718;1,91419101846127;1,04730133952845
