"";"cépage";"echantillon";"date_sp";"malate";"tartrate";"glucose";"fructose";"shikimate";"somme_GF";"rapport_GF";"rapport_MT";"Notes";"Berry";"DateDOY";"poids_baie";"millesime";"couleur";"NIRS.908.1";"NIRS.914.294";"NIRS.920.489";"NIRS.926.683";"NIRS.932.877";"NIRS.939.072";"NIRS.945.266";"NIRS.951.46";"NIRS.957.655";"NIRS.963.849";"NIRS.970.044";"NIRS.976.238";"NIRS.982.432";"NIRS.988.627";"NIRS.994.821";"NIRS.1001.015";"NIRS.1007.21";"NIRS.1013.404";"NIRS.1019.598";"NIRS.1025.793";"NIRS.1031.987";"NIRS.1038.181";"NIRS.1044.376";"NIRS.1050.57";"NIRS.1056.764";"NIRS.1062.959";"NIRS.1069.153";"NIRS.1075.348";"NIRS.1081.542";"NIRS.1087.736";"NIRS.1093.931";"NIRS.1100.125";"NIRS.1106.319";"NIRS.1112.514";"NIRS.1118.708";"NIRS.1124.902";"NIRS.1131.097";"NIRS.1137.291";"NIRS.1143.485";"NIRS.1149.68";"NIRS.1155.874";"NIRS.1162.069";"NIRS.1168.263";"NIRS.1174.457";"NIRS.1180.652";"NIRS.1186.846";"NIRS.1193.04";"NIRS.1199.235";"NIRS.1205.429";"NIRS.1211.623";"NIRS.1217.818";"NIRS.1224.012";"NIRS.1230.206";"NIRS.1236.401";"NIRS.1242.595";"NIRS.1248.789";"NIRS.1254.984";"NIRS.1261.178";"NIRS.1267.373";"NIRS.1273.567";"NIRS.1279.761";"NIRS.1285.956";"NIRS.1292.15";"NIRS.1298.344";"NIRS.1304.539";"NIRS.1310.733";"NIRS.1316.927";"NIRS.1323.122";"NIRS.1329.316";"NIRS.1335.51";"NIRS.1341.705";"NIRS.1347.899";"NIRS.1354.094";"NIRS.1360.288";"NIRS.1366.482";"NIRS.1372.677";"NIRS.1378.871";"NIRS.1385.065";"NIRS.1391.26";"NIRS.1397.454";"NIRS.1403.648";"NIRS.1409.843";"NIRS.1416.037";"NIRS.1422.231";"NIRS.1428.426";"NIRS.1434.62";"NIRS.1440.814";"NIRS.1447.009";"NIRS.1453.203";"NIRS.1459.398";"NIRS.1465.592";"NIRS.1471.786";"NIRS.1477.981";"NIRS.1484.175";"NIRS.1490.369";"NIRS.1496.564";"NIRS.1502.758";"NIRS.1508.952";"NIRS.1515.147";"NIRS.1521.341";"NIRS.1527.535";"NIRS.1533.73";"NIRS.1539.924";"NIRS.1546.119";"NIRS.1552.313";"NIRS.1558.507";"NIRS.1564.702";"NIRS.1570.896";"NIRS.1577.09";"NIRS.1583.285";"NIRS.1589.479";"NIRS.1595.673";"NIRS.1601.868";"NIRS.1608.062";"NIRS.1614.256";"NIRS.1620.451";"NIRS.1626.645";"NIRS.1632.839";"NIRS.1639.034";"NIRS.1645.228";"NIRS.1651.423";"NIRS.1657.617";"NIRS.1663.811";"NIRS.1670.006";"NIRS.1676.2"
"253";"merlot";"grappe-42-4";2021-08-27; 11.2849847;165.38915; 808.08552; 744.631238;  45.29852;1552.71675;1.0852157; 0.068232922;NA;"4";239;0.9785;"2021";"rouge"; 5.226653e-01; 5.391116e-01; 5.640885e-01; 5.434875e-01; 5.159473e-01; 5.183307e-01; 5.294517e-01; 5.442494e-01; 5.685195e-01; 6.197745e-01; 6.747112e-01; 7.013783e-01; 7.476128e-01; 7.872157e-01; 7.934636e-01; 7.810096e-01; 7.604638e-01; 7.452517e-01; 7.238836e-01; 7.010990e-01; 6.832225e-01; 6.668246e-01; 6.497455e-01; 6.337426e-01; 6.176370e-01; 6.032935e-01; 5.931962e-01; 5.836760e-01; 5.732509e-01; 5.624998e-01; 5.467888e-01; 5.299425e-01; 5.131218e-01; 4.892169e-01; 4.693016e-01; 4.662608e-01; 4.686790e-01; 4.764001e-01; 4.797785e-01; 4.840558e-01; 4.976838e-01; 5.136772e-01; 5.243409e-01; 5.267310e-01; 5.254645e-01; 5.255443e-01; 5.258604e-01; 5.231494e-01; 5.224897e-01; 5.233943e-01; 5.244815e-01; 5.255279e-01; 5.266357e-01; 5.262793e-01; 5.236199e-01; 5.196498e-01; 5.133098e-01; 5.045948e-01; 5.008155e-01; 5.018701e-01; 5.037410e-01; 5.035021e-01; 5.007643e-01; 4.956050e-01; 4.900648e-01; 4.839869e-01; 4.792381e-01; 4.740580e-01; 4.678611e-01; 4.637328e-01; 4.590416e-01; 4.536070e-01; 4.508718e-01; 4.500491e-01; 4.498198e-01; 4.495972e-01; 4.496375e-01; 4.498119e-01; 4.500919e-01; 4.504966e-01; 4.509206e-01; 4.512208e-01; 4.512758e-01; 4.513367e-01; 4.510751e-01; 4.506913e-01; 4.502935e-01; 4.500412e-01; 4.499779e-01; 4.497875e-01; 4.487290e-01; 4.481335e-01; 4.476024e-01; 4.476274e-01; 4.483614e-01; 4.492552e-01; 4.499784e-01; 4.506257e-01; 4.511123e-01; 4.511940e-01; 4.514723e-01; 4.512657e-01; 4.510335e-01; 4.508348e-01; 4.501297e-01; 4.493714e-01; 4.485610e-01; 4.473461e-01; 4.463975e-01; 4.461134e-01; 4.456598e-01; 4.450398e-01; 4.441779e-01; 4.436137e-01; 4.431697e-01; 4.428663e-01; 4.425554e-01; 4.418480e-01; 4.412126e-01; 4.404925e-01; 4.399627e-01; 4.394729e-01; 4.388889e-01; 4.385822e-01; 4.383596e-01
"254";"merlot";"Grappe42-ok-5";2021-08-19; 18.1169220;131.32803; 688.80257; 638.860988; 100.89785;1327.66356;1.0781728; 0.137951675;NA;"5";231;1.1757;"2021";"rouge"; 3.049157e-01; 3.045789e-01; 3.106076e-01; 3.008670e-01; 2.822444e-01; 2.846054e-01; 2.875305e-01; 2.942282e-01; 3.081051e-01; 3.289073e-01; 3.491889e-01; 3.587282e-01; 3.744563e-01; 3.857402e-01; 3.852774e-01; 3.763193e-01; 3.682262e-01; 3.609588e-01; 3.499873e-01; 3.393354e-01; 3.303367e-01; 3.221469e-01; 3.141340e-01; 3.072354e-01; 3.004875e-01; 2.957856e-01; 2.921417e-01; 2.895949e-01; 2.869845e-01; 2.846116e-01; 2.821644e-01; 2.785631e-01; 2.742947e-01; 2.668925e-01; 2.607119e-01; 2.607865e-01; 2.651570e-01; 2.725957e-01; 2.776878e-01; 2.836872e-01; 2.930298e-01; 3.024962e-01; 3.084698e-01; 3.106995e-01; 3.108169e-01; 3.114106e-01; 3.121629e-01; 3.118203e-01; 3.113292e-01; 3.115770e-01; 3.123715e-01; 3.125186e-01; 3.124386e-01; 3.119121e-01; 3.106036e-01; 3.088791e-01; 3.059551e-01; 3.016563e-01; 3.002189e-01; 3.011434e-01; 3.025202e-01; 3.031346e-01; 3.028129e-01; 3.013141e-01; 2.997723e-01; 2.983119e-01; 2.975327e-01; 2.964428e-01; 2.944674e-01; 2.936088e-01; 2.922653e-01; 2.897509e-01; 2.889859e-01; 2.892118e-01; 2.897897e-01; 2.905661e-01; 2.914445e-01; 2.921722e-01; 2.926508e-01; 2.932651e-01; 2.935013e-01; 2.937431e-01; 2.940193e-01; 2.941576e-01; 2.942500e-01; 2.943898e-01; 2.943711e-01; 2.945382e-01; 2.946322e-01; 2.946751e-01; 2.945291e-01; 2.944039e-01; 2.943330e-01; 2.945553e-01; 2.950987e-01; 2.959121e-01; 2.964773e-01; 2.971515e-01; 2.976147e-01; 2.979638e-01; 2.982257e-01; 2.985339e-01; 2.986080e-01; 2.987524e-01; 2.986415e-01; 2.984868e-01; 2.982371e-01; 2.978098e-01; 2.975283e-01; 2.975149e-01; 2.976280e-01; 2.973283e-01; 2.971650e-01; 2.969252e-01; 2.968535e-01; 2.968308e-01; 2.967443e-01; 2.964321e-01; 2.961693e-01; 2.958508e-01; 2.955597e-01; 2.951831e-01; 2.949394e-01; 2.945455e-01; 2.939769e-01
"255";"merlot";"grappe41-9";2021-07-09;440.4005368;267.02034;  70.93755;  28.167860; 720.72372;  99.10541;2.5183864; 1.649314583;NA;"9";190;0.7764;"2021";"rouge";-3.056564e-02;-4.534524e-02;-6.209094e-02;-6.106930e-02;-4.928080e-02;-5.504806e-02;-5.671534e-02;-5.763834e-02;-5.733852e-02;-6.371189e-02;-7.106744e-02;-7.449008e-02;-8.201287e-02;-9.100486e-02;-9.884939e-02;-1.021642e-01;-1.067547e-01;-1.129021e-01;-1.164433e-01;-1.215736e-01;-1.257121e-01;-1.285701e-01;-1.303570e-01;-1.309726e-01;-1.303648e-01;-1.291036e-01;-1.260606e-01;-1.224649e-01;-1.175017e-01;-1.102538e-01;-1.011060e-01;-9.160320e-02;-8.054476e-02;-6.553163e-02;-5.210701e-02;-4.428250e-02;-3.703912e-02;-2.733332e-02;-1.571505e-02;-6.308164e-03;-9.976783e-04; 1.442922e-03; 2.168847e-03; 2.797083e-03; 3.663704e-03; 4.002206e-03; 4.253187e-03; 4.215572e-03; 3.745687e-03; 3.074240e-03; 2.153921e-03; 1.301016e-03; 4.205289e-04;-8.855354e-04;-1.589255e-03;-2.148793e-03;-2.648792e-03;-2.547792e-03;-2.113012e-03;-1.528478e-03;-4.566624e-04; 1.366530e-03; 4.119060e-03; 7.071570e-03; 1.047785e-02; 1.481364e-02; 1.918250e-02; 2.363608e-02; 2.795506e-02; 3.179659e-02; 3.502612e-02; 3.712522e-02; 3.894663e-02; 4.089053e-02; 4.337902e-02; 4.638964e-02; 4.975264e-02; 5.311145e-02; 5.605008e-02; 5.816615e-02; 5.992455e-02; 6.132595e-02; 6.240244e-02; 6.325834e-02; 6.377493e-02; 6.407934e-02; 6.440510e-02; 6.467970e-02; 6.509071e-02; 6.519840e-02; 6.515045e-02; 6.483480e-02; 6.469648e-02; 6.463253e-02; 6.463490e-02; 6.456730e-02; 6.448058e-02; 6.434342e-02; 6.419092e-02; 6.385005e-02; 6.350175e-02; 6.321193e-02; 6.289614e-02; 6.252116e-02; 6.208327e-02; 6.159864e-02; 6.116636e-02; 6.063870e-02; 6.022426e-02; 5.982644e-02; 5.939791e-02; 5.901190e-02; 5.854372e-02; 5.814321e-02; 5.787362e-02; 5.753442e-02; 5.716308e-02; 5.684741e-02; 5.650102e-02; 5.618494e-02; 5.594145e-02; 5.578929e-02; 5.567727e-02; 5.564086e-02; 5.549900e-02
"256";"merlot";"Grappe42-7";2021-07-29; 64.4557468;140.92281; 580.10979; 516.023621; 608.96547;1096.13342;1.1241923; 0.457383355;NA;"7";210;1.2195;"2021";"rouge"; 2.666493e-01; 2.630595e-01; 2.616856e-01; 2.598646e-01; 2.543725e-01; 2.540990e-01; 2.537670e-01; 2.555576e-01; 2.600347e-01; 2.664254e-01; 2.724270e-01; 2.754326e-01; 2.788662e-01; 2.798590e-01; 2.784509e-01; 2.750891e-01; 2.711915e-01; 2.669140e-01; 2.620180e-01; 2.571542e-01; 2.536941e-01; 2.499936e-01; 2.463461e-01; 2.434751e-01; 2.412860e-01; 2.393346e-01; 2.381171e-01; 2.375673e-01; 2.378117e-01; 2.385941e-01; 2.389371e-01; 2.395741e-01; 2.397605e-01; 2.395120e-01; 2.398941e-01; 2.417427e-01; 2.457728e-01; 2.521985e-01; 2.584321e-01; 2.640274e-01; 2.701960e-01; 2.755779e-01; 2.786945e-01; 2.802776e-01; 2.806518e-01; 2.814130e-01; 2.822700e-01; 2.821313e-01; 2.820756e-01; 2.821610e-01; 2.818877e-01; 2.815699e-01; 2.812437e-01; 2.805732e-01; 2.797154e-01; 2.786079e-01; 2.771119e-01; 2.749891e-01; 2.743733e-01; 2.748179e-01; 2.756906e-01; 2.763395e-01; 2.766103e-01; 2.769078e-01; 2.773077e-01; 2.778320e-01; 2.789133e-01; 2.801194e-01; 2.809536e-01; 2.822244e-01; 2.830211e-01; 2.834085e-01; 2.840456e-01; 2.851194e-01; 2.861707e-01; 2.873977e-01; 2.888376e-01; 2.900327e-01; 2.910648e-01; 2.919905e-01; 2.926349e-01; 2.930769e-01; 2.936750e-01; 2.939367e-01; 2.940912e-01; 2.941670e-01; 2.941644e-01; 2.942984e-01; 2.943060e-01; 2.941822e-01; 2.939434e-01; 2.938546e-01; 2.936054e-01; 2.935105e-01; 2.936638e-01; 2.937953e-01; 2.940293e-01; 2.943457e-01; 2.943843e-01; 2.943525e-01; 2.944258e-01; 2.943815e-01; 2.943136e-01; 2.941613e-01; 2.941024e-01; 2.938462e-01; 2.936263e-01; 2.932405e-01; 2.929786e-01; 2.929035e-01; 2.927254e-01; 2.924916e-01; 2.922262e-01; 2.920603e-01; 2.918779e-01; 2.918189e-01; 2.916085e-01; 2.912446e-01; 2.909168e-01; 2.906392e-01; 2.905334e-01; 2.902956e-01; 2.901130e-01; 2.900559e-01; 2.898474e-01
"257";"merlot";"Grappe42-8";2021-07-23;189.3310882;207.97299; 407.40422; 329.881288; 850.79809; 737.28551;1.2350025; 0.910363833;NA;"8";204;0.6765;"2021";"rouge"; 2.741506e-01; 2.696947e-01; 2.675447e-01; 2.586127e-01; 2.460382e-01; 2.456320e-01; 2.456721e-01; 2.490868e-01; 2.555722e-01; 2.667060e-01; 2.783158e-01; 2.828321e-01; 2.915184e-01; 2.983634e-01; 2.988382e-01; 2.952366e-01; 2.885958e-01; 2.848793e-01; 2.797129e-01; 2.735955e-01; 2.674760e-01; 2.614951e-01; 2.570077e-01; 2.531309e-01; 2.490904e-01; 2.455017e-01; 2.434955e-01; 2.414214e-01; 2.397187e-01; 2.386636e-01; 2.364708e-01; 2.337856e-01; 2.312404e-01; 2.270519e-01; 2.255814e-01; 2.271324e-01; 2.325903e-01; 2.408817e-01; 2.487878e-01; 2.559472e-01; 2.638976e-01; 2.717863e-01; 2.766676e-01; 2.786517e-01; 2.791462e-01; 2.800977e-01; 2.810822e-01; 2.808557e-01; 2.807359e-01; 2.810725e-01; 2.812984e-01; 2.816562e-01; 2.817941e-01; 2.812383e-01; 2.800429e-01; 2.789322e-01; 2.768006e-01; 2.737083e-01; 2.727263e-01; 2.732265e-01; 2.746050e-01; 2.755368e-01; 2.756533e-01; 2.753622e-01; 2.752930e-01; 2.754375e-01; 2.764618e-01; 2.774938e-01; 2.780527e-01; 2.793073e-01; 2.804112e-01; 2.809468e-01; 2.818350e-01; 2.832631e-01; 2.849959e-01; 2.869065e-01; 2.890311e-01; 2.911815e-01; 2.928539e-01; 2.939827e-01; 2.947700e-01; 2.956374e-01; 2.960877e-01; 2.963001e-01; 2.964325e-01; 2.965140e-01; 2.966723e-01; 2.966971e-01; 2.968182e-01; 2.966787e-01; 2.965128e-01; 2.964363e-01; 2.961158e-01; 2.960983e-01; 2.964523e-01; 2.968175e-01; 2.971641e-01; 2.975946e-01; 2.979490e-01; 2.980462e-01; 2.983046e-01; 2.983942e-01; 2.983562e-01; 2.983863e-01; 2.981921e-01; 2.979635e-01; 2.975830e-01; 2.970374e-01; 2.966641e-01; 2.966596e-01; 2.964397e-01; 2.961333e-01; 2.957951e-01; 2.953781e-01; 2.950945e-01; 2.949955e-01; 2.948354e-01; 2.944291e-01; 2.939371e-01; 2.935567e-01; 2.932600e-01; 2.930425e-01; 2.926946e-01; 2.924776e-01; 2.922409e-01
"258";"merlot";"Grappe43-6";2021-08-05; 29.1805827;198.77694; 420.71116; 361.917562; 499.15783; 782.62872;1.1624502; 0.146800641;NA;"6";217;1.2961;"2021";"rouge"; 2.580058e-01; 2.538051e-01; 2.552017e-01; 2.541096e-01; 2.553331e-01; 2.559150e-01; 2.577502e-01; 2.607281e-01; 2.661751e-01; 2.709185e-01; 2.733764e-01; 2.747231e-01; 2.771481e-01; 2.771340e-01; 2.755862e-01; 2.738900e-01; 2.710629e-01; 2.669865e-01; 2.637066e-01; 2.605982e-01; 2.569478e-01; 2.536336e-01; 2.507294e-01; 2.486802e-01; 2.465444e-01; 2.452532e-01; 2.447526e-01; 2.444599e-01; 2.447204e-01; 2.454325e-01; 2.468957e-01; 2.479596e-01; 2.489671e-01; 2.497247e-01; 2.504157e-01; 2.517284e-01; 2.551193e-01; 2.607148e-01; 2.653773e-01; 2.695517e-01; 2.736358e-01; 2.769686e-01; 2.786742e-01; 2.790889e-01; 2.795060e-01; 2.801227e-01; 2.801974e-01; 2.800475e-01; 2.800066e-01; 2.799457e-01; 2.796383e-01; 2.792090e-01; 2.791438e-01; 2.789291e-01; 2.782960e-01; 2.777025e-01; 2.767180e-01; 2.753782e-01; 2.748087e-01; 2.751400e-01; 2.759671e-01; 2.763315e-01; 2.768600e-01; 2.771047e-01; 2.774483e-01; 2.779085e-01; 2.786303e-01; 2.795567e-01; 2.799828e-01; 2.808268e-01; 2.811367e-01; 2.810918e-01; 2.811881e-01; 2.814138e-01; 2.819917e-01; 2.828293e-01; 2.836091e-01; 2.844437e-01; 2.849734e-01; 2.857645e-01; 2.863882e-01; 2.870110e-01; 2.874587e-01; 2.876169e-01; 2.878076e-01; 2.878396e-01; 2.878099e-01; 2.878386e-01; 2.878181e-01; 2.876888e-01; 2.874432e-01; 2.873614e-01; 2.871604e-01; 2.868628e-01; 2.867528e-01; 2.865275e-01; 2.864357e-01; 2.862602e-01; 2.859901e-01; 2.857433e-01; 2.856244e-01; 2.854149e-01; 2.851726e-01; 2.849797e-01; 2.847968e-01; 2.845249e-01; 2.843573e-01; 2.839901e-01; 2.838136e-01; 2.837104e-01; 2.835802e-01; 2.833543e-01; 2.831492e-01; 2.830276e-01; 2.826888e-01; 2.826044e-01; 2.823561e-01; 2.819844e-01; 2.817684e-01; 2.816303e-01; 2.814635e-01; 2.812946e-01; 2.811330e-01; 2.809867e-01; 2.808403e-01
"259";"merlot";"Grappe43-7";2021-07-29;166.4690401;208.36692; 237.04003; 160.763540; 593.14624; 397.80357;1.4744639; 0.798922600;NA;"7";210;1.1292;"2021";"rouge"; 2.555453e-01; 2.516795e-01; 2.479998e-01; 2.468353e-01; 2.440151e-01; 2.442762e-01; 2.451621e-01; 2.475580e-01; 2.514815e-01; 2.585259e-01; 2.633025e-01; 2.654988e-01; 2.697325e-01; 2.697973e-01; 2.678017e-01; 2.644815e-01; 2.596337e-01; 2.550363e-01; 2.504441e-01; 2.450202e-01; 2.400650e-01; 2.358744e-01; 2.322656e-01; 2.288199e-01; 2.262451e-01; 2.248634e-01; 2.240059e-01; 2.238665e-01; 2.243369e-01; 2.258337e-01; 2.272021e-01; 2.289488e-01; 2.300875e-01; 2.308469e-01; 2.317894e-01; 2.339863e-01; 2.387932e-01; 2.456767e-01; 2.524342e-01; 2.585455e-01; 2.644143e-01; 2.691544e-01; 2.725203e-01; 2.740043e-01; 2.742618e-01; 2.749593e-01; 2.754799e-01; 2.754182e-01; 2.752141e-01; 2.753285e-01; 2.754252e-01; 2.751591e-01; 2.749819e-01; 2.746623e-01; 2.737921e-01; 2.727227e-01; 2.712711e-01; 2.693254e-01; 2.688025e-01; 2.694291e-01; 2.703280e-01; 2.712329e-01; 2.718550e-01; 2.722312e-01; 2.726222e-01; 2.733004e-01; 2.745976e-01; 2.758452e-01; 2.766708e-01; 2.779761e-01; 2.791414e-01; 2.796915e-01; 2.805303e-01; 2.817137e-01; 2.830209e-01; 2.847721e-01; 2.869178e-01; 2.890891e-01; 2.910674e-01; 2.928571e-01; 2.940581e-01; 2.950422e-01; 2.956994e-01; 2.962273e-01; 2.964282e-01; 2.965150e-01; 2.966110e-01; 2.965384e-01; 2.966522e-01; 2.965210e-01; 2.961744e-01; 2.959873e-01; 2.955784e-01; 2.954422e-01; 2.955191e-01; 2.954923e-01; 2.954495e-01; 2.956175e-01; 2.954538e-01; 2.952268e-01; 2.950588e-01; 2.948159e-01; 2.945749e-01; 2.942433e-01; 2.938909e-01; 2.934740e-01; 2.930385e-01; 2.925468e-01; 2.920206e-01; 2.917343e-01; 2.914549e-01; 2.910099e-01; 2.905928e-01; 2.901801e-01; 2.898582e-01; 2.896226e-01; 2.893702e-01; 2.888647e-01; 2.884444e-01; 2.881107e-01; 2.878602e-01; 2.876060e-01; 2.872768e-01; 2.870650e-01; 2.867965e-01
"260";"merlot";"Grappe43-8";2021-07-23;288.2193253;248.27435; 142.84294;  58.001527; 728.31988; 200.84447;2.4627445; 1.160890443;NA;"8";204;0.9563;"2021";"rouge"; 2.645783e-01; 2.610495e-01; 2.581674e-01; 2.559626e-01; 2.522798e-01; 2.506362e-01; 2.521038e-01; 2.556154e-01; 2.604234e-01; 2.693554e-01; 2.790121e-01; 2.824513e-01; 2.884149e-01; 2.912182e-01; 2.908671e-01; 2.866898e-01; 2.809674e-01; 2.764841e-01; 2.700807e-01; 2.641813e-01; 2.582942e-01; 2.524920e-01; 2.485012e-01; 2.450782e-01; 2.417814e-01; 2.395379e-01; 2.381251e-01; 2.379357e-01; 2.382063e-01; 2.385887e-01; 2.390292e-01; 2.391566e-01; 2.387324e-01; 2.373679e-01; 2.371932e-01; 2.388176e-01; 2.433304e-01; 2.501805e-01; 2.562591e-01; 2.615185e-01; 2.677840e-01; 2.741573e-01; 2.785227e-01; 2.802212e-01; 2.804326e-01; 2.811805e-01; 2.818447e-01; 2.815563e-01; 2.814121e-01; 2.819631e-01; 2.825570e-01; 2.831640e-01; 2.834083e-01; 2.832884e-01; 2.825787e-01; 2.813708e-01; 2.797146e-01; 2.771397e-01; 2.763435e-01; 2.771164e-01; 2.783130e-01; 2.790656e-01; 2.789866e-01; 2.785518e-01; 2.782470e-01; 2.778332e-01; 2.781433e-01; 2.782402e-01; 2.779892e-01; 2.785111e-01; 2.786986e-01; 2.786380e-01; 2.789660e-01; 2.799386e-01; 2.813261e-01; 2.831764e-01; 2.853707e-01; 2.880161e-01; 2.907797e-01; 2.933699e-01; 2.953863e-01; 2.969341e-01; 2.981121e-01; 2.986315e-01; 2.991198e-01; 2.993206e-01; 2.994093e-01; 2.995651e-01; 2.996099e-01; 2.994228e-01; 2.991407e-01; 2.989678e-01; 2.985772e-01; 2.982279e-01; 2.983201e-01; 2.984555e-01; 2.984627e-01; 2.985580e-01; 2.985947e-01; 2.984402e-01; 2.982290e-01; 2.980609e-01; 2.976270e-01; 2.972594e-01; 2.968428e-01; 2.963493e-01; 2.955494e-01; 2.949235e-01; 2.942989e-01; 2.940245e-01; 2.936724e-01; 2.932122e-01; 2.927150e-01; 2.922114e-01; 2.918279e-01; 2.916063e-01; 2.913808e-01; 2.908832e-01; 2.905156e-01; 2.900248e-01; 2.897822e-01; 2.895015e-01; 2.891982e-01; 2.888821e-01; 2.886368e-01
"261";"merlot";"grappe43-9";2021-07-09;443.5725993;237.66286;  63.59938;  23.586460; 794.26018;  87.18584;2.6964358; 1.866394232;NA;"9";190;0.7890;"2021";"rouge";-1.988147e-01;-2.356918e-01;-2.831975e-01;-2.384162e-01;-1.457213e-01;-1.488312e-01;-1.490167e-01;-1.499004e-01;-1.579914e-01;-1.980678e-01;-2.586366e-01;-2.864195e-01;-3.394015e-01;-3.995674e-01;-4.146700e-01;-4.083237e-01;-4.068119e-01;-4.070712e-01;-4.027831e-01;-4.006654e-01;-3.971950e-01;-3.888983e-01;-3.819106e-01;-3.727875e-01;-3.560681e-01;-3.384401e-01;-3.231785e-01;-3.050728e-01;-2.826971e-01;-2.584547e-01;-2.262953e-01;-1.916155e-01;-1.554021e-01;-1.067490e-01;-6.788371e-02;-5.217468e-02;-4.298628e-02;-3.299050e-02;-1.790036e-02;-6.313274e-03;-2.834118e-03;-2.226162e-03;-2.582950e-03;-2.278533e-03;-7.586802e-04;-6.768498e-05; 4.078049e-04; 7.025443e-04; 4.497284e-04;-8.966172e-04;-2.607237e-03;-4.011626e-03;-5.664944e-03;-7.014272e-03;-7.790940e-03;-8.124981e-03;-7.873875e-03;-6.577957e-03;-5.593122e-03;-4.831290e-03;-3.160841e-03;-5.715230e-04; 3.024300e-03; 7.809810e-03; 1.299526e-02; 1.848973e-02; 2.398973e-02; 2.906035e-02; 3.368586e-02; 3.775705e-02; 4.054303e-02; 4.226020e-02; 4.372466e-02; 4.556061e-02; 4.766325e-02; 5.041537e-02; 5.346394e-02; 5.643582e-02; 5.926089e-02; 6.151517e-02; 6.325987e-02; 6.454458e-02; 6.578849e-02; 6.655884e-02; 6.716554e-02; 6.751036e-02; 6.791013e-02; 6.836256e-02; 6.889617e-02; 6.917055e-02; 6.895070e-02; 6.868625e-02; 6.856831e-02; 6.870992e-02; 6.899045e-02; 6.946708e-02; 6.946729e-02; 6.964504e-02; 6.966954e-02; 6.947699e-02; 6.926285e-02; 6.890719e-02; 6.872617e-02; 6.833765e-02; 6.789393e-02; 6.736765e-02; 6.681912e-02; 6.629942e-02; 6.567454e-02; 6.530601e-02; 6.494278e-02; 6.472702e-02; 6.422539e-02; 6.376828e-02; 6.351264e-02; 6.328062e-02; 6.294385e-02; 6.256433e-02; 6.221957e-02; 6.191723e-02; 6.170797e-02; 6.143998e-02; 6.129422e-02; 6.121976e-02; 6.113698e-02
"262";"merlot";"Grappe-44-3";2021-09-02; -2.0859919;236.38976; 586.31267; 564.353475;  55.48491;1150.66615;1.0389104;-0.008824375;NA;"3";245;0.8210;"2021";"rouge"; 2.863352e-01; 2.870959e-01; 2.922442e-01; 2.816975e-01; 2.701691e-01; 2.698484e-01; 2.705949e-01; 2.738489e-01; 2.812443e-01; 2.989503e-01; 3.118177e-01; 3.157022e-01; 3.264662e-01; 3.367265e-01; 3.383263e-01; 3.335218e-01; 3.262852e-01; 3.202170e-01; 3.135006e-01; 3.074947e-01; 3.003772e-01; 2.923045e-01; 2.875472e-01; 2.826723e-01; 2.766108e-01; 2.723517e-01; 2.687413e-01; 2.668400e-01; 2.650816e-01; 2.629584e-01; 2.600750e-01; 2.569881e-01; 2.545106e-01; 2.500933e-01; 2.467916e-01; 2.473373e-01; 2.518071e-01; 2.591637e-01; 2.649703e-01; 2.705342e-01; 2.774305e-01; 2.843492e-01; 2.890919e-01; 2.904561e-01; 2.907721e-01; 2.918407e-01; 2.928407e-01; 2.927469e-01; 2.922685e-01; 2.925422e-01; 2.928689e-01; 2.928165e-01; 2.933477e-01; 2.934025e-01; 2.924052e-01; 2.908866e-01; 2.885564e-01; 2.854260e-01; 2.842849e-01; 2.850106e-01; 2.859724e-01; 2.868107e-01; 2.870623e-01; 2.864015e-01; 2.849281e-01; 2.847554e-01; 2.847580e-01; 2.844718e-01; 2.840582e-01; 2.844864e-01; 2.847795e-01; 2.841183e-01; 2.838180e-01; 2.844991e-01; 2.854548e-01; 2.861626e-01; 2.873710e-01; 2.887593e-01; 2.896952e-01; 2.907062e-01; 2.913700e-01; 2.916759e-01; 2.920273e-01; 2.923273e-01; 2.925016e-01; 2.926792e-01; 2.925676e-01; 2.925856e-01; 2.927570e-01; 2.925671e-01; 2.924874e-01; 2.924505e-01; 2.920887e-01; 2.922292e-01; 2.926039e-01; 2.926198e-01; 2.929880e-01; 2.931112e-01; 2.933546e-01; 2.933559e-01; 2.936679e-01; 2.936968e-01; 2.935751e-01; 2.934624e-01; 2.933637e-01; 2.931579e-01; 2.929787e-01; 2.925217e-01; 2.921927e-01; 2.919871e-01; 2.919852e-01; 2.918110e-01; 2.915056e-01; 2.912368e-01; 2.910669e-01; 2.911004e-01; 2.907806e-01; 2.905490e-01; 2.901211e-01; 2.898771e-01; 2.898790e-01; 2.895530e-01; 2.892478e-01; 2.890708e-01; 2.886980e-01
